smi,mass,z,ccs,name,superclass,class,subclass,adduct,tag
O=C(Cn1nnn(-c2cccs2)c1=O)N1CCCc2cc(C(F)(F)F)ccc21,410.0893,1,193.55,"1-{2-oxo-2-[6-(trifluoromethyl)-3,4-dihydro-2H-quinolin-1-yl]ethyl}-4-(thiophen-2-yl)-1,2,3,4-tetrazol-5-one",Organoheterocyclic compounds,Quinolines and derivatives,Hydroquinolines,[M+H]+,METLIN
O=C(Cn1nnn(-c2cccs2)c1=O)N1CCCc2cc(C(F)(F)F)ccc21,432.0713,1,203.83,"1-{2-oxo-2-[6-(trifluoromethyl)-3,4-dihydro-2H-quinolin-1-yl]ethyl}-4-(thiophen-2-yl)-1,2,3,4-tetrazol-5-one",Organoheterocyclic compounds,Quinolines and derivatives,Hydroquinolines,[M+Na]+,METLIN
CCOc1ccc2c(c1)C(C)CC(C)(C)N2,220.1696,1,155.29,"6-Ethoxy-2,3,4-trimethyl-1,2,3,4-tetrahydroquinoline",Organoheterocyclic compounds,Quinolines and derivatives,Hydroquinolines,[M+H]+,CCSBASE
Cc1nc(COc2ccccc2C=CC(=O)N2CCC2)cs1,315.1162,1,174.83,"1-(azetidin-1-yl)-3-{2-[(2-methyl-1,3-thiazol-4-yl)methoxy]phenyl}prop-2-en-1-one",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
COc1ccc(C=C(C(=O)NCc2ccccc2)C(=O)NCc2ccccc2)cc1O,417.1809,1,201.03,"N,N'-dibenzyl-2-[(3-hydroxy-4-methoxyphenyl)methylidene]propanediamide",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
COc1ccc(C=C(C(=O)NCc2ccccc2)C(=O)NCc2ccccc2)cc1O,439.1628,1,211.92,"N,N'-dibenzyl-2-[(3-hydroxy-4-methoxyphenyl)methylidene]propanediamide",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+Na]+,METLIN
COC(=O)C=Cc1ccc(OCc2cc(Cl)c3c(c2)OCO3)c(OC)c1,377.0786,1,197.26,"methyl 3-{4-[(7-chloro-2H-1,3-benzodioxol-5-yl)methoxy]-3-methoxyphenyl}prop-2-enoate",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
COc1ccccc1C=CC(=O)OCC(=O)N1c2ccccc2CC1C,374.1363,1,201.42,"2-(2-methyl-2,3-dihydroindol-1-yl)-2-oxoethyl 3-(2-methoxyphenyl)prop-2-enoate",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+Na]+,METLIN
COc1ccccc1C=CC(=O)OCC(=O)N1c2ccccc2CC1C,350.1398,-1,207.08,"2-(2-methyl-2,3-dihydroindol-1-yl)-2-oxoethyl 3-(2-methoxyphenyl)prop-2-enoate",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,METLIN
CCCCOc1ccc(/C=C/C(=O)O)cc1OCC,265.1434,1,173.41,(2E)-3-(4-butoxy-3-ethoxyphenyl)prop-2-enoic acid,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
CCCCOc1ccc(/C=C/C(=O)O)cc1OCC,263.1289,-1,181.27,(2E)-3-(4-butoxy-3-ethoxyphenyl)prop-2-enoic acid,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,METLIN
O=C(/C=C/c1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)[O-],359.0767,-1,172.7,ROSMARINATE,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,CCSBASE
O=C(O)C=Cc1ccc2c(c1)OCO2,191.035,-1,146.92,"3-(2H-1,3-benzodioxol-5-yl)prop-2-enoic acid",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,METLIN
O=C(O)C=Cc1ccc(O)c(O)c1,179.0344,-1,132.8,CAFFEATE,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,CCSBASE
COc1cc(/C=C/C(=O)O)cc(OC)c1OC,239.0914,1,147.7,"3,4,5-Trimethoxycinnamic acid",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
COc1cc(/C=C/C(=O)O)cc(OC)c1OC,237.0768,-1,166.21,"3,4,5-Trimethoxycinnamic acid",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,METLIN
COc1ccccc1C=CC(=O)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,423.1185,1,200.19,"1-[4-(2,6-difluorobenzenesulfonyl)piperazin-1-yl]-3-(2-methoxyphenyl)prop-2-en-1-one",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
COc1ccccc1C=CC(=O)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,445.1004,1,200.71,"1-[4-(2,6-difluorobenzenesulfonyl)piperazin-1-yl]-3-(2-methoxyphenyl)prop-2-en-1-one",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+Na]+,METLIN
COc1ccccc1C=CC(=O)N1CCN(S(=O)(=O)C=Cc2ccccc2)CC1,413.153,1,209.62,3-(2-methoxyphenyl)-1-[4-(2-phenylethenesulfonyl)piperazin-1-yl]prop-2-en-1-one,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
COc1ccccc1C=CC(=O)N1CCN(S(=O)(=O)C=Cc2ccccc2)CC1,435.1349,1,212.45,3-(2-methoxyphenyl)-1-[4-(2-phenylethenesulfonyl)piperazin-1-yl]prop-2-en-1-one,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+Na]+,METLIN
COc1ccccc1C=CC(=O)N1CCN(S(=O)(=O)C=Cc2ccccc2)CC1,411.1384,-1,189.38,3-(2-methoxyphenyl)-1-[4-(2-phenylethenesulfonyl)piperazin-1-yl]prop-2-en-1-one,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,METLIN
COc1ccc(/C=C/C(=O)O)cc1OC,191.0708,1,137.3,DIMETHYLCAFFEIC ACID,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H-H2O]+,CCSBASE
CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)C1=Nn2c(C)nnc2SC1,389.1278,1,195.42,"ethyl 3-(3,4-dimethoxyphenyl)-2-{3-methyl-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazin-6-yl}prop-2-enoate",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)C1=Nn2c(C)nnc2SC1,411.1097,1,190.7,"ethyl 3-(3,4-dimethoxyphenyl)-2-{3-methyl-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazin-6-yl}prop-2-enoate",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+Na]+,METLIN
CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)C1=Nn2c(C)nnc2SC1,387.1132,-1,190.44,"ethyl 3-(3,4-dimethoxyphenyl)-2-{3-methyl-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazin-6-yl}prop-2-enoate",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,METLIN
COc1cc(/C=C/C(=O)O)cc(OC)c1O,223.06117350000002,-1,147.4,Sinapinic acid,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,ACS
COc1ccccc1C=CC(=O)N1CCN(c2ncccn2)CC1,325.1659,1,183.9,3-(2-methoxyphenyl)-1-[4-(pyrimidin-2-yl)piperazin-1-yl]prop-2-en-1-one,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
O=C(O)/C=C/c1ccc2c(c1)OCCCO2,219.0663,-1,159.86,"(2E)-3-(3,4-dihydro-2H-1,5-benzodioxepin-7-yl)prop-2-enoic acid",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,METLIN
COc1ccccc1C=CC(=O)Nc1ccccc1C(C)(C)C,310.1802,1,182.24,N-(2-tert-butylphenyl)-3-(2-methoxyphenyl)prop-2-enamide,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
COc1ccccc1C=CC(=O)Nc1ccccc1C(C)(C)C,332.1621,1,192.82,N-(2-tert-butylphenyl)-3-(2-methoxyphenyl)prop-2-enamide,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+Na]+,METLIN
COc1ccccc1C=CC(=O)Nc1ccccc1C(C)(C)C,308.1656,-1,185.85,N-(2-tert-butylphenyl)-3-(2-methoxyphenyl)prop-2-enamide,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,METLIN
COc1cccc(C=CC(=O)NCC2COc3ccccc3O2)c1,326.1387,1,178.91,"N-(2,3-dihydro-1,4-benzodioxin-2-ylmethyl)-3-(3-methoxyphenyl)prop-2-enamide",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
COc1cccc(C=CC(=O)NCC2COc3ccccc3O2)c1,348.1206,1,191.42,"N-(2,3-dihydro-1,4-benzodioxin-2-ylmethyl)-3-(3-methoxyphenyl)prop-2-enamide",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+Na]+,METLIN
COc1cccc(C=CC(=O)NCC2COc3ccccc3O2)c1,324.1241,-1,187.73,"N-(2,3-dihydro-1,4-benzodioxin-2-ylmethyl)-3-(3-methoxyphenyl)prop-2-enamide",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,METLIN
COc1ccc(C)cc1C=CC(=O)Nc1ccc(-n2cnnn2)cc1,336.1455,1,198.21,"3-(2-methoxy-5-methylphenyl)-N-[4-(1,2,3,4-tetrazol-1-yl)phenyl]prop-2-enamide",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
COc1ccc(C)cc1C=CC(=O)Nc1ccc(-n2cnnn2)cc1,358.1274,1,217.04,"3-(2-methoxy-5-methylphenyl)-N-[4-(1,2,3,4-tetrazol-1-yl)phenyl]prop-2-enamide",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+Na]+,METLIN
COc1ccc(C)cc1C=CC(=O)Nc1ccc(-n2cnnn2)cc1,334.1309,-1,191.92,"3-(2-methoxy-5-methylphenyl)-N-[4-(1,2,3,4-tetrazol-1-yl)phenyl]prop-2-enamide",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,METLIN
COc1ccc(C(CN2CCOCC2)NC(=O)C=Cc2ccccc2OCc2csc(C)n2)cc1,494.2108,1,226.48,"N-[1-(4-methoxyphenyl)-2-(morpholin-4-yl)ethyl]-3-{2-[(2-methyl-1,3-thiazol-4-yl)methoxy]phenyl}prop-2-enamide",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
COc1ccc(C(CN2CCOCC2)NC(=O)C=Cc2ccccc2OCc2csc(C)n2)cc1,516.1927,1,229.42,"N-[1-(4-methoxyphenyl)-2-(morpholin-4-yl)ethyl]-3-{2-[(2-methyl-1,3-thiazol-4-yl)methoxy]phenyl}prop-2-enamide",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+Na]+,METLIN
COc1ccc(C(CN2CCOCC2)NC(=O)C=Cc2ccccc2OCc2csc(C)n2)cc1,492.1963,-1,237.73,"N-[1-(4-methoxyphenyl)-2-(morpholin-4-yl)ethyl]-3-{2-[(2-methyl-1,3-thiazol-4-yl)methoxy]phenyl}prop-2-enamide",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,METLIN
COc1ccccc1C=CC(=O)N(C)CC(=O)Nc1ccc(C)cc1,361.1523,1,201.45,3-(2-methoxyphenyl)-N-methyl-N-{[(4-methylphenyl)carbamoyl]methyl}prop-2-enamide,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+Na]+,METLIN
COc1ccccc1C=CC(=O)N(C)CC(=O)Nc1ccc(C)cc1,337.1558,-1,187.62,3-(2-methoxyphenyl)-N-methyl-N-{[(4-methylphenyl)carbamoyl]methyl}prop-2-enamide,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,METLIN
O=C(O)/C=C/c1ccccc1O,147.0445,1,124.1,trans-2-Hydroxycinnamic acid,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H-H2O]+,CCSBASE
O=C(O)/C=C/c1ccccc1O,163.0395,-1,127.3361445,trans-2-Hydroxycinnamic acid,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,CCSBASE
COc1cc(/C=C/C(=O)O)ccc1[O-],193.0501,-1,139.8,FERULATE,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,CCSBASE
O=C(C=Cc1cc(F)cc2c1OCOC2)N1CCCc2ccccc21,340.1343,1,183.78,"1-(3,4-dihydro-2H-quinolin-1-yl)-3-(6-fluoro-2,4-dihydro-1,3-benzodioxin-8-yl)prop-2-en-1-one",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H]+,METLIN
O=C(C=Cc1cc(F)cc2c1OCOC2)N1CCCc2ccccc21,362.1163,1,194.46,"1-(3,4-dihydro-2H-quinolin-1-yl)-3-(6-fluoro-2,4-dihydro-1,3-benzodioxin-8-yl)prop-2-en-1-one",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+Na]+,METLIN
O=C(C=Cc1cc(F)cc2c1OCOC2)N1CCCc2ccccc21,338.1198,-1,190.51,"1-(3,4-dihydro-2H-quinolin-1-yl)-3-(6-fluoro-2,4-dihydro-1,3-benzodioxin-8-yl)prop-2-en-1-one",Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,METLIN
O=C(O)/C=C/c1ccc(O)cc1,163.04004410000002,-1,129.92,p-Coumaric acid,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,ACS
O=C(O)/C=C/c1ccc(O)cc1,147.0445,1,127.0,4-Hydroxycinnamic acid,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M+H-H2O]+,CCSBASE
O=C(O)/C=C/c1ccc(O)cc1,163.0395,-1,129.2724238,4-Hydroxycinnamic acid,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,[M-H]-,CCSBASE
CC(C)=CCOc1cc2oc(=O)ccc2cc1O,269.079,1,178.3,Prenyletin,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+Na]+,CCSBASE
CC(C)=CCOc1cc2oc(=O)ccc2cc1O,285.0529,1,155.8,Prenyletin,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+K]+,CCSBASE
CC(C)=CCOc1cc2oc(=O)ccc2cc1O,229.0864,1,145.8,Prenyletin,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H-H2O]+,CCSBASE
Cc1cc(=O)oc2c(O)c(O)ccc12,193.0496,1,134.8,4-METHYLDAPHNETIN,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,CCSBASE
Cc1cc(=O)oc2c(O)c(O)ccc12,193.0501,1,133.8,4-methyldaphnetin,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,CCSBASE
Cc1cc(=O)oc2c(O)c(O)ccc12,215.0321,1,147.7,4-methyldaphnetin,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+Na]+,CCSBASE
Cc1cc(=O)oc2c(O)c(O)ccc12,231.006,1,163.7,4-methyldaphnetin,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+K]+,CCSBASE
O=c1ccc2ccc(O)cc2o1,185.0209106,1,154.4591589,Umbelliferone,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+Na]+,CCSBASE
O=c1ccc2ccc(O)cc2o1,161.0244,-1,130.56,Umbelliferone,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M-H]-,CCSBASE
O=c1ccc2ccc(O)cc2o1,163.0395,1,125.7,Umbelliferone,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,CCSBASE
O=c1ccc2ccc(O)cc2o1,161.0244166,-1,130.5647393,Umbelliferone,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M-H]-,PNNL
Cc1cc(=O)oc2cc(O)ccc12,177.0546,1,131.35,4-Methylumbelliferone,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,CCSBASE
Cc1cc(=O)oc2cc(O)ccc12,175.04,-1,137.17,4-Methylumbelliferone,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M-H]-,CCSBASE
Cc1c(O)ccc2c(COC(=O)c3ccccc3SCC(=O)NC(C)C)cc(=O)oc12,442.1319,1,200.01,(7-hydroxy-8-methyl-2-oxochromen-4-yl)methyl 2-{[(isopropylcarbamoyl)methyl]sulfanyl}benzoate,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,METLIN
Cc1c(O)ccc2c(COC(=O)c3ccccc3SCC(=O)NC(C)C)cc(=O)oc12,464.1138,1,208.8,(7-hydroxy-8-methyl-2-oxochromen-4-yl)methyl 2-{[(isopropylcarbamoyl)methyl]sulfanyl}benzoate,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+Na]+,METLIN
Cc1c(O)ccc2c(COC(=O)c3ccccc3SCC(=O)NC(C)C)cc(=O)oc12,440.1173,-1,197.07,(7-hydroxy-8-methyl-2-oxochromen-4-yl)methyl 2-{[(isopropylcarbamoyl)methyl]sulfanyl}benzoate,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M-H]-,METLIN
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,359.0532,1,178.5,Dicumarol,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+Na]+,CCSBASE
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,319.0606,1,164.3,Dicumarol,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H-H2O]+,CCSBASE
Cc1cc(=O)oc2cc(O)cc(O)c12,193.0496,1,134.4,"5,7-DIHYDROXY-4-METHYLCOUMARIN",Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,CCSBASE
Cc1cc(=O)oc2cc(O)cc(O)c12,193.0501,1,133.5,5-7-dihydroxy-4-methylcoumarin,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,CCSBASE
Cc1ccccc1-n1ccnc1SCc1cc(=O)oc2cc(O)c(Cl)cc12,399.0565,1,187.8,6-chloro-7-hydroxy-4-({[1-(2-methylphenyl)imidazol-2-yl]sulfanyl}methyl)chromen-2-one,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,METLIN
Cc1ccccc1-n1ccnc1SCc1cc(=O)oc2cc(O)c(Cl)cc12,397.0419,-1,182.36,6-chloro-7-hydroxy-4-({[1-(2-methylphenyl)imidazol-2-yl]sulfanyl}methyl)chromen-2-one,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M-H]-,METLIN
Cc1cc(=O)oc2cc(O)c(O)cc12,193.0501,1,134.0,4-methylesculetin,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,CCSBASE
Cc1cc(=O)oc2cc(O)c(O)cc12,215.0321,1,143.4,4-methylesculetin,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+Na]+,CCSBASE
O=c1ccc2cc(O)c(O)cc2o1,179.0339,1,129.5,ESCULETIN,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,CCSBASE
O=c1ccc2cc(O)c(O)cc2o1,179.0344,1,128.7,Esculetin,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,CCSBASE
O=c1ccc2cc(O)c(O)cc2o1,201.0164,1,150.3,Esculetin,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+Na]+,CCSBASE
O=c1ccc2cc(O)c(O)cc2o1,161.0238,1,125.8,Esculetin,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H-H2O]+,CCSBASE
COc1cc2ccc(=O)oc2cc1O,193.0496,1,133.6,SCOPOLETIN,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,CCSBASE
COc1cc2ccc(=O)oc2cc1O,193.0501,1,132.6,Scopoletin,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,CCSBASE
O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,293.1172,1,164.29,Coumatetralyl,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,CCSBASE
O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,315.0992,1,171.28,Coumatetralyl,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+Na]+,CCSBASE
O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,291.1026,-1,169.19,Coumatetralyl,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M-H]-,CCSBASE
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,281.33029999999997,1,160.0,Phenprocoumon,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,CCSBASE
O=C(OCc1cc(=O)oc2cc(O)ccc12)c1ccccc1,297.0757,1,172.18,(7-hydroxy-2-oxochromen-4-yl)methyl benzoate,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+H]+,METLIN
O=C(OCc1cc(=O)oc2cc(O)ccc12)c1ccccc1,319.0577,1,194.44,(7-hydroxy-2-oxochromen-4-yl)methyl benzoate,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M+Na]+,METLIN
O=C(OCc1cc(=O)oc2cc(O)ccc12)c1ccccc1,295.0612,-1,170.78,(7-hydroxy-2-oxochromen-4-yl)methyl benzoate,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,[M-H]-,METLIN
O=c1cc(-c2ccc(O)cc2)oc2ccccc12,239.0708,1,147.2,4'-methoxyflavone_met003,Phenylpropanoids and polyketides,Flavonoids,Hydroxyflavonoids,[M+H]+,CCSBASE
Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1,287.0556,1,168.33,Cyanidin,Phenylpropanoids and polyketides,Flavonoids,Hydroxyflavonoids,[M]+,CCSBASE
OCCc1c[nH]c2ccc(O)cc12,178.0868,1,138.7,5-Hydroxytryptophol,Organoheterocyclic compounds,Indoles and derivatives,Hydroxyindoles,[M+H]+,CCSBASE
OCCc1c[nH]c2ccc(O)cc12,176.0712,-1,134.491085,5-Hydroxytryptophol,Organoheterocyclic compounds,Indoles and derivatives,Hydroxyindoles,[M-H]-,CCSBASE
O=C1C(c2[nH]c3ccc(S(=O)(=O)O)cc3c2O)=Nc2ccc(S(=O)(=O)O)cc21,420.9805576,-1,198.77,Indigotindisulfonic acid,Organoheterocyclic compounds,Indoles and derivatives,Hydroxyindoles,[M-H]-,ACS
COc1cc(O)c(O)cc1-c1cc2cc3ccoc3cc2oc1=O,325.0712,1,162.1,Pachyrrhizin_met002,Phenylpropanoids and polyketides,Isoflavonoids,Hydroxyisoflavonoids,[M+H]+,CCSBASE
COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)C=C4)cc1,381.1333,1,190.3,ROBUSTIC ACID,Phenylpropanoids and polyketides,Isoflavonoids,Hydroxyisoflavonoids,[M+H]+,CCSBASE
O=c1cc[nH]cc1O,112.039303,1,126.7443131,"3,4 Dihydroxypyridine",Organoheterocyclic compounds,Pyridines and derivatives,Hydroxypyridines,[M+H]+,PNNL
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,347.2217,1,184.28,Corticosterone,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,[M+H]+,ACS
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,369.2036,1,209.23,Corticosterone,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,[M+Na]+,ACS
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,345.20710940000004,-1,187.93,Corticosterone,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,[M-H]-,ACS
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,391.21260943,-1,191.6,Corticosterone,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,[M+HCOO]-,ACS
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,385.1781,1,208.4,CORTICOSTERONE,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,[M+K]+,CCSBASE
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,345.2066,-1,186.8,CORTICOSTERONE,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,[M-H]-,CCSBASE
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,347.2217,1,183.01,Corticosterone,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,[M+H]+,CCSBASE
